"Date","LA Name","DAQI"
2012-07-08,"Renfrewshire",2
2012-07-08,"Scottish Borders",2
2012-07-08,"Shetland Islands",2
2012-07-08,"South Ayrshire",1
2012-07-08,"South Lanarkshire",2
2012-07-08,"Stirling",1
2012-07-08,"West Dunbartonshire",1
2012-07-08,"West Lothian",1
2012-07-09,"Aberdeen City",2
2012-07-09,"Angus",1
2012-07-09,"Clackmannanshire",1
2012-07-09,"Dumfries and Galloway",2
2012-07-09,"Dundee City",3
2012-07-09,"East Ayrshire",2
2012-07-09,"East Dunbartonshire",2
2012-07-09,"East Lothian",1
2012-07-09,"Edinburgh, City of",2
2012-07-09,"Falkirk",3
2012-07-09,"Fife",2
2012-07-09,"Glasgow City",3
2012-07-09,"Highland",2
2012-07-09,"Inverclyde",1
2012-07-09,"Midlothian",2
2012-07-09,"North Ayrshire",2
2012-07-09,"North Lanarkshire",1
2012-07-09,"Perth and Kinross",1
2012-07-09,"Renfrewshire",2
2012-07-09,"Scottish Borders",2
2012-07-09,"Shetland Islands",2
2012-07-09,"South Ayrshire",1
2012-07-09,"South Lanarkshire",2
2012-07-09,"Stirling",1
2012-07-09,"West Dunbartonshire",1
2012-07-09,"West Lothian",2
2012-07-10,"Aberdeen City",3
2012-07-10,"Angus",1
2012-07-10,"Clackmannanshire",1
2012-07-10,"Dumfries and Galloway",2
2012-07-10,"Dundee City",2
2012-07-10,"East Ayrshire",2
2012-07-10,"East Dunbartonshire",2
2012-07-10,"East Lothian",1
2012-07-10,"Edinburgh, City of",2
2012-07-10,"Falkirk",2
2012-07-10,"Fife",2
2012-07-10,"Glasgow City",2
2012-07-10,"Highland",2
2012-07-10,"Inverclyde",1
2012-07-10,"Midlothian",2
2012-07-10,"North Ayrshire",2
2012-07-10,"North Lanarkshire",1
2012-07-10,"Perth and Kinross",2
2012-07-10,"Renfrewshire",2
2012-07-10,"Scottish Borders",2
2012-07-10,"Shetland Islands",2
2012-07-10,"South Ayrshire",1
2012-07-10,"South Lanarkshire",2
2012-07-10,"Stirling",1
2012-07-10,"West Dunbartonshire",1
2012-07-10,"West Lothian",2
2012-07-11,"Aberdeen City",2
2012-07-11,"Angus",1
2012-07-11,"Clackmannanshire",1
2012-07-11,"Dumfries and Galloway",2
2012-07-11,"Dundee City",2
2012-07-11,"East Ayrshire",1
2012-07-11,"East Dunbartonshire",2
2012-07-11,"East Lothian",1
2012-07-11,"Edinburgh, City of",2
2012-07-11,"Falkirk",3
2012-07-11,"Fife",1
2012-07-11,"Glasgow City",2
2012-07-11,"Highland",2
2012-07-11,"Inverclyde",1
2012-07-11,"Midlothian",2
2012-07-11,"North Ayrshire",2
2012-07-11,"North Lanarkshire",2
2012-07-11,"Perth and Kinross",2
2012-07-11,"Renfrewshire",2
2012-07-11,"Scottish Borders",2
2012-07-11,"Shetland Islands",2
2012-07-11,"South Ayrshire",1
2012-07-11,"South Lanarkshire",2
2012-07-11,"Stirling",1
2012-07-11,"West Dunbartonshire",1
2012-07-11,"West Lothian",2
2012-07-12,"Aberdeen City",2
2012-07-12,"Angus",1
2012-07-12,"Clackmannanshire",1
2012-07-12,"Dumfries and Galloway",2
2012-07-12,"Dundee City",2
2012-07-12,"East Ayrshire",2
2012-07-12,"East Dunbartonshire",1
2012-07-12,"East Lothian",1
2012-07-12,"Edinburgh, City of",2
2012-07-12,"Falkirk",4
2012-07-12,"Fife",2
2012-07-12,"Glasgow City",2
2012-07-12,"Highland",2
2012-07-12,"Inverclyde",1
2012-07-12,"Midlothian",2
2012-07-12,"North Ayrshire",1
2012-07-12,"North Lanarkshire",2
2012-07-12,"Perth and Kinross",2
2012-07-12,"Renfrewshire",2
2012-07-12,"Scottish Borders",2
2012-07-12,"Shetland Islands",2
2012-07-12,"South Ayrshire",1
2012-07-12,"South Lanarkshire",2
2012-07-12,"Stirling",1
2012-07-12,"West Dunbartonshire",1
2012-07-12,"West Lothian",2
2012-07-13,"Aberdeen City",2
2012-07-13,"Angus",1
2012-07-13,"Clackmannanshire",1
2012-07-13,"Dumfries and Galloway",2
2012-07-13,"Dundee City",2
2012-07-13,"East Ayrshire",1
2012-07-13,"East Dunbartonshire",1
2012-07-13,"East Lothian",1
2012-07-13,"Edinburgh, City of",2
2012-07-13,"Falkirk",4
2012-07-13,"Fife",1
2012-07-13,"Glasgow City",2
2012-07-13,"Highland",2
2012-07-13,"Inverclyde",1
2012-07-13,"Midlothian",2
2012-07-13,"North Ayrshire",1
2012-07-13,"North Lanarkshire",1
2012-07-13,"Perth and Kinross",3
2012-07-13,"Renfrewshire",1
2012-07-13,"Scottish Borders",2
2012-07-13,"Shetland Islands",2
2012-07-13,"South Ayrshire",1
2012-07-13,"South Lanarkshire",3
2012-07-13,"Stirling",1
2012-07-13,"West Dunbartonshire",1
2012-07-13,"West Lothian",1
2012-07-14,"Aberdeen City",2
2012-07-14,"Angus",1
2012-07-14,"Clackmannanshire",1
2012-07-14,"Dumfries and Galloway",2
2012-07-14,"Dundee City",2
2012-07-14,"East Ayrshire",1
2012-07-14,"East Dunbartonshire",1
2012-07-14,"East Lothian",1
2012-07-14,"Edinburgh, City of",2
2012-07-14,"Falkirk",2
2012-07-14,"Fife",1
2012-07-14,"Glasgow City",2
2012-07-14,"Highland",3
2012-07-14,"Inverclyde",1
2012-07-14,"Midlothian",2
2012-07-14,"North Ayrshire",1
2012-07-14,"North Lanarkshire",1
2012-07-14,"Perth and Kinross",2
2012-07-14,"Renfrewshire",2
2012-07-14,"Scottish Borders",2
2012-07-14,"Shetland Islands",2
2012-07-14,"South Ayrshire",1
2012-07-14,"South Lanarkshire",2
2012-07-14,"Stirling",1
2012-07-14,"West Dunbartonshire",1
2012-07-14,"West Lothian",1
2012-07-15,"Aberdeen City",2
2012-07-15,"Angus",1
2012-07-15,"Clackmannanshire",1
2012-07-15,"Dumfries and Galloway",2
2012-07-15,"Dundee City",2
2012-07-15,"East Ayrshire",1
2012-07-15,"East Dunbartonshire",1
2012-07-15,"East Lothian",1
2012-07-15,"Edinburgh, City of",2
2012-07-15,"Falkirk",1
2012-07-15,"Fife",1
2012-07-15,"Glasgow City",2
2012-07-15,"Highland",2
2012-07-15,"Inverclyde",1
2012-07-15,"Midlothian",2
2012-07-15,"North Ayrshire",1
2012-07-15,"North Lanarkshire",2
2012-07-15,"Perth and Kinross",1
2012-07-15,"Renfrewshire",1
2012-07-15,"Scottish Borders",2
2012-07-15,"Shetland Islands",2
2012-07-15,"South Ayrshire",2
2012-07-15,"South Lanarkshire",2
2012-07-15,"Stirling",1
2012-07-15,"West Dunbartonshire",1
2012-07-15,"West Lothian",1
2012-07-16,"Aberdeen City",2
2012-07-16,"Angus",1
2012-07-16,"Clackmannanshire",1
2012-07-16,"Dumfries and Galloway",2
2012-07-16,"Dundee City",2
2012-07-16,"East Ayrshire",2
2012-07-16,"East Dunbartonshire",1
2012-07-16,"East Lothian",1
2012-07-16,"Edinburgh, City of",3
2012-07-16,"Falkirk",1
2012-07-16,"Fife",2
2012-07-16,"Glasgow City",2
2012-07-16,"Highland",2
2012-07-16,"Inverclyde",1
2012-07-16,"Midlothian",2
2012-07-16,"North Ayrshire",1
2012-07-16,"North Lanarkshire",2
2012-07-16,"Perth and Kinross",2
2012-07-16,"Renfrewshire",2
2012-07-16,"Scottish Borders",2
2012-07-16,"Shetland Islands",2
2012-07-16,"South Ayrshire",1
2012-07-16,"South Lanarkshire",2
2012-07-16,"Stirling",1
2012-07-16,"West Dunbartonshire",1
2012-07-16,"West Lothian",1
2012-07-17,"Aberdeen City",2
2012-07-17,"Angus",1
2012-07-17,"Clackmannanshire",1
2012-07-17,"Dumfries and Galloway",2
2012-07-17,"Dundee City",2
2012-07-17,"East Ayrshire",2
2012-07-17,"East Dunbartonshire",1
2012-07-17,"East Lothian",1
2012-07-17,"Edinburgh, City of",3
2012-07-17,"Falkirk",1
2012-07-17,"Fife",2
2012-07-17,"Glasgow City",2
2012-07-17,"Highland",2
2012-07-17,"Inverclyde",1
2012-07-17,"Midlothian",2
2012-07-17,"North Ayrshire",1
2012-07-17,"North Lanarkshire",2
2012-07-17,"Perth and Kinross",2
2012-07-17,"Renfrewshire",3
2012-07-17,"Scottish Borders",2
2012-07-17,"Shetland Islands",2
2012-07-17,"South Ayrshire",1
2012-07-17,"South Lanarkshire",2
2012-07-17,"Stirling",2
2012-07-17,"West Dunbartonshire",1
2012-07-17,"West Lothian",2
2012-07-18,"Aberdeen City",3
2012-07-18,"Angus",1
2012-07-18,"Clackmannanshire",1
2012-07-18,"Dumfries and Galloway",2
2012-07-18,"Dundee City",2
2012-07-18,"East Ayrshire",2
2012-07-18,"East Dunbartonshire",1
2012-07-18,"East Lothian",1
2012-07-18,"East Renfrewshire",2
2012-07-18,"Edinburgh, City of",2
2012-07-18,"Falkirk",5
2012-07-18,"Fife",1
2012-07-18,"Glasgow City",2
2012-07-18,"Highland",2
2012-07-18,"Inverclyde",1
2012-07-18,"Midlothian",2
2012-07-18,"North Ayrshire",1
2012-07-18,"North Lanarkshire",1
2012-07-18,"Perth and Kinross",2
2012-07-18,"Renfrewshire",2
2012-07-18,"Scottish Borders",2
2012-07-18,"Shetland Islands",2
2012-07-18,"South Ayrshire",1
2012-07-18,"South Lanarkshire",2
2012-07-18,"Stirling",1
2012-07-18,"West Dunbartonshire",1
2012-07-18,"West Lothian",2
2012-07-19,"Aberdeen City",2
2012-07-19,"Angus",1
2012-07-19,"Clackmannanshire",1
2012-07-19,"Dumfries and Galloway",2
2012-07-19,"Dundee City",2
2012-07-19,"East Ayrshire",1
2012-07-19,"East Dunbartonshire",1
2012-07-19,"East Lothian",1
2012-07-19,"East Renfrewshire",2
2012-07-19,"Edinburgh, City of",2
2012-07-19,"Falkirk",4
2012-07-19,"Fife",2
2012-07-19,"Glasgow City",2
2012-07-19,"Highland",2
2012-07-19,"Inverclyde",1
2012-07-19,"Midlothian",2
2012-07-19,"North Ayrshire",2
2012-07-19,"North Lanarkshire",1
2012-07-19,"Perth and Kinross",1
2012-07-19,"Renfrewshire",3
2012-07-19,"Scottish Borders",2
2012-07-19,"Shetland Islands",2
2012-07-19,"South Ayrshire",1
2012-07-19,"South Lanarkshire",2
2012-07-19,"Stirling",1
2012-07-19,"West Dunbartonshire",1
2012-07-19,"West Lothian",1
2012-07-20,"Aberdeen City",2
2012-07-20,"Angus",1
2012-07-20,"Clackmannanshire",1
2012-07-20,"Dumfries and Galloway",2
2012-07-20,"Dundee City",2
2012-07-20,"East Ayrshire",2
2012-07-20,"East Dunbartonshire",1
2012-07-20,"East Lothian",1
2012-07-20,"East Renfrewshire",2
2012-07-20,"Edinburgh, City of",2
2012-07-20,"Falkirk",2
2012-07-20,"Fife",2
2012-07-20,"Glasgow City",3
2012-07-20,"Highland",2
2012-07-20,"Inverclyde",1
2012-07-20,"Midlothian",2
2012-07-20,"North Ayrshire",1
2012-07-20,"North Lanarkshire",2
2012-07-20,"Perth and Kinross",2
2012-07-20,"Renfrewshire",2
2012-07-20,"Scottish Borders",2
2012-07-20,"Shetland Islands",2
2012-07-20,"South Ayrshire",1
2012-07-20,"South Lanarkshire",2
2012-07-20,"Stirling",1
2012-07-20,"West Dunbartonshire",1
2012-07-20,"West Lothian",2
2012-07-21,"Aberdeen City",2
2012-07-21,"Angus",1
2012-07-21,"Clackmannanshire",1
2012-07-21,"Dumfries and Galloway",2
2012-07-21,"Dundee City",2
2012-07-21,"East Ayrshire",1
2012-07-21,"East Dunbartonshire",1
2012-07-21,"East Lothian",1
2012-07-21,"East Renfrewshire",2
2012-07-21,"Edinburgh, City of",2
2012-07-21,"Falkirk",1
2012-07-21,"Fife",1
2012-07-21,"Glasgow City",2
2012-07-21,"Highland",2
2012-07-21,"Inverclyde",1
2012-07-21,"Midlothian",2
2012-07-21,"North Ayrshire",1
2012-07-21,"North Lanarkshire",1
2012-07-21,"Perth and Kinross",2
2012-07-21,"Renfrewshire",2
2012-07-21,"Scottish Borders",2
2012-07-21,"Shetland Islands",2
2012-07-21,"South Ayrshire",1
2012-07-21,"South Lanarkshire",2
2012-07-21,"Stirling",1
2012-07-21,"West Dunbartonshire",1
2012-07-21,"West Lothian",1
2012-07-22,"Aberdeen City",2
2012-07-22,"Angus",1
2012-07-22,"Clackmannanshire",1
2012-07-22,"Dumfries and Galloway",2
2012-07-22,"Dundee City",2
2012-07-22,"East Ayrshire",1
2012-07-22,"East Dunbartonshire",1
2012-07-22,"East Lothian",1
2012-07-22,"East Renfrewshire",2
2012-07-22,"Edinburgh, City of",3
2012-07-22,"Falkirk",1
2012-07-22,"Fife",1
2012-07-22,"Glasgow City",2
2012-07-22,"Highland",2
2012-07-22,"Inverclyde",1
2012-07-22,"Midlothian",2
2012-07-22,"North Ayrshire",2
2012-07-22,"North Lanarkshire",1
2012-07-22,"Perth and Kinross",1
2012-07-22,"Renfrewshire",1
2012-07-22,"Scottish Borders",2
2012-07-22,"Shetland Islands",2
2012-07-22,"South Ayrshire",1
2012-07-22,"South Lanarkshire",2
2012-07-22,"Stirling",1
2012-07-22,"West Dunbartonshire",1
2012-07-22,"West Lothian",1
2012-07-23,"Aberdeen City",2
2012-07-23,"Angus",1
2012-07-23,"Clackmannanshire",1
2012-07-23,"Dumfries and Galloway",2
2012-07-23,"Dundee City",3
2012-07-23,"East Ayrshire",1
2012-07-23,"East Dunbartonshire",1
2012-07-23,"East Lothian",1
2012-07-23,"East Renfrewshire",2
2012-07-23,"Edinburgh, City of",2
2012-07-23,"Falkirk",1
2012-07-23,"Fife",1
2012-07-23,"Glasgow City",2
2012-07-23,"Highland",2
2012-07-23,"Inverclyde",1
2012-07-23,"Midlothian",2
2012-07-23,"North Ayrshire",2
2012-07-23,"North Lanarkshire",2
2012-07-23,"Perth and Kinross",2
2012-07-23,"Renfrewshire",2
2012-07-23,"Scottish Borders",2
2012-07-23,"Shetland Islands",2
2012-07-23,"South Ayrshire",1
2012-07-23,"South Lanarkshire",2
2012-07-23,"Stirling",1
2012-07-23,"West Dunbartonshire",1
2012-07-23,"West Lothian",1
2012-07-24,"Aberdeen City",2
2012-07-24,"Angus",2
2012-07-24,"Clackmannanshire",1
2012-07-24,"Dumfries and Galloway",2
2012-07-24,"Dundee City",2
2012-07-24,"East Ayrshire",1
2012-07-24,"East Dunbartonshire",1
2012-07-24,"East Lothian",1
2012-07-24,"East Renfrewshire",2
2012-07-24,"Edinburgh, City of",3
2012-07-24,"Falkirk",1
2012-07-24,"Fife",2
2012-07-24,"Glasgow City",2
2012-07-24,"Highland",2
2012-07-24,"Inverclyde",1
2012-07-24,"Midlothian",2
2012-07-24,"North Ayrshire",1
2012-07-24,"North Lanarkshire",2
2012-07-24,"Perth and Kinross",2
2012-07-24,"Renfrewshire",4
2012-07-24,"Scottish Borders",2
2012-07-24,"Shetland Islands",2
2012-07-24,"South Ayrshire",1
2012-07-24,"South Lanarkshire",2
2012-07-24,"Stirling",1
2012-07-24,"West Dunbartonshire",1
2012-07-24,"West Lothian",1
2012-07-25,"Aberdeen City",2
2012-07-25,"Angus",1
2012-07-25,"Clackmannanshire",1
2012-07-25,"Dumfries and Galloway",2
2012-07-25,"Dundee City",2
2012-07-25,"East Ayrshire",1
2012-07-25,"East Dunbartonshire",1
2012-07-25,"East Lothian",1
2012-07-25,"East Renfrewshire",2
2012-07-25,"Edinburgh, City of",2
2012-07-25,"Falkirk",3
2012-07-25,"Fife",2
2012-07-25,"Glasgow City",2
2012-07-25,"Highland",2
2012-07-25,"Inverclyde",1
2012-07-25,"Midlothian",2
2012-07-25,"North Ayrshire",2
2012-07-25,"North Lanarkshire",2
2012-07-25,"Perth and Kinross",2
2012-07-25,"Renfrewshire",2
2012-07-25,"Scottish Borders",2
2012-07-25,"Shetland Islands",2
2012-07-25,"South Ayrshire",1
2012-07-25,"South Lanarkshire",2
2012-07-25,"Stirling",1
2012-07-25,"West Dunbartonshire",1
2012-07-25,"West Lothian",3
2012-07-26,"Aberdeen City",2
2012-07-26,"Angus",2
2012-07-26,"Clackmannanshire",1
2012-07-26,"Dumfries and Galloway",2
2012-07-26,"Dundee City",2
2012-07-26,"East Ayrshire",1
2012-07-26,"East Dunbartonshire",2
2012-07-26,"East Lothian",1
2012-07-26,"East Renfrewshire",2
2012-07-26,"Edinburgh, City of",2
2012-07-26,"Falkirk",6
2012-07-26,"Fife",2
2012-07-26,"Glasgow City",2
2012-07-26,"Highland",2
2012-07-26,"Inverclyde",1
2012-07-26,"Midlothian",2
2012-07-26,"North Ayrshire",1
2012-07-26,"North Lanarkshire",2
2012-07-26,"Perth and Kinross",2
2012-07-26,"Renfrewshire",1
2012-07-26,"Scottish Borders",2
2012-07-26,"Shetland Islands",2
2012-07-26,"South Ayrshire",1
2012-07-26,"South Lanarkshire",3
2012-07-26,"Stirling",2
2012-07-26,"West Dunbartonshire",1
2012-07-26,"West Lothian",2
2012-07-27,"Aberdeen City",2
2012-07-27,"Angus",1
2012-07-27,"Clackmannanshire",1
2012-07-27,"Dumfries and Galloway",2
2012-07-27,"Dundee City",2
2012-07-27,"East Dunbartonshire",1
2012-07-27,"East Lothian",1
2012-07-27,"East Renfrewshire",2
2012-07-27,"Edinburgh, City of",3
2012-07-27,"Falkirk",1
2012-07-27,"Fife",1
2012-07-27,"Glasgow City",2
2012-07-27,"Highland",2
2012-07-27,"Inverclyde",1
2012-07-27,"Midlothian",2
2012-07-27,"North Ayrshire",2
2012-07-27,"North Lanarkshire",2
2012-07-27,"Perth and Kinross",2
2012-07-27,"Renfrewshire",2
2012-07-27,"Scottish Borders",2
2012-07-27,"Shetland Islands",2
2012-07-27,"South Ayrshire",2
2012-07-27,"South Lanarkshire",2
2012-07-27,"Stirling",2
2012-07-27,"West Dunbartonshire",1
2012-07-27,"West Lothian",1
2012-07-28,"Aberdeen City",2
2012-07-28,"Angus",1
2012-07-28,"Clackmannanshire",1
2012-07-28,"Dumfries and Galloway",2
2012-07-28,"Dundee City",2
2012-07-28,"East Dunbartonshire",1
2012-07-28,"East Lothian",1
2012-07-28,"East Renfrewshire",2
2012-07-28,"Edinburgh, City of",2
2012-07-28,"Falkirk",1
2012-07-28,"Fife",1
2012-07-28,"Glasgow City",2
2012-07-28,"Highland",2
2012-07-28,"Inverclyde",1
2012-07-28,"Midlothian",2
2012-07-28,"North Ayrshire",2
2012-07-28,"North Lanarkshire",1
2012-07-28,"Perth and Kinross",2
2012-07-28,"Renfrewshire",1
2012-07-28,"Scottish Borders",2
2012-07-28,"Shetland Islands",2
2012-07-28,"South Ayrshire",1
2012-07-28,"South Lanarkshire",1
2012-07-28,"Stirling",1
2012-07-28,"West Dunbartonshire",1
2012-07-28,"West Lothian",1
2012-07-29,"Aberdeen City",2
2012-07-29,"Angus",1
2012-07-29,"Clackmannanshire",1
2012-07-29,"Dumfries and Galloway",2
2012-07-29,"Dundee City",2
2012-07-29,"East Dunbartonshire",1
2012-07-29,"East Lothian",1
2012-07-29,"East Renfrewshire",2
2012-07-29,"Edinburgh, City of",2
2012-07-29,"Falkirk",1
2012-07-29,"Fife",1
2012-07-29,"Glasgow City",2
2012-07-29,"Highland",3
2012-07-29,"Inverclyde",1
2012-07-29,"Midlothian",2
2012-07-29,"North Ayrshire",1
2012-07-29,"North Lanarkshire",1
2012-07-29,"Perth and Kinross",1
2012-07-29,"Renfrewshire",1
2012-07-29,"Scottish Borders",2
2012-07-29,"Shetland Islands",2
2012-07-29,"South Ayrshire",1
2012-07-29,"South Lanarkshire",1
2012-07-29,"Stirling",1
2012-07-29,"West Dunbartonshire",1
2012-07-29,"West Lothian",1
2012-07-30,"Aberdeen City",2
2012-07-30,"Angus",1
2012-07-30,"Clackmannanshire",1
2012-07-30,"Dumfries and Galloway",2
2012-07-30,"Dundee City",3
2012-07-30,"East Dunbartonshire",1
2012-07-30,"East Lothian",1
2012-07-30,"East Renfrewshire",2
2012-07-30,"Edinburgh, City of",2
2012-07-30,"Falkirk",1
2012-07-30,"Fife",1
2012-07-30,"Glasgow City",2
2012-07-30,"Highland",2
2012-07-30,"Inverclyde",1
2012-07-30,"Midlothian",2
2012-07-30,"North Ayrshire",1
2012-07-30,"North Lanarkshire",1
2012-07-30,"Perth and Kinross",2
2012-07-30,"Renfrewshire",2
2012-07-30,"Scottish Borders",2
2012-07-30,"Shetland Islands",2
2012-07-30,"South Ayrshire",1
2012-07-30,"South Lanarkshire",2
2012-07-30,"Stirling",1
2012-07-30,"West Dunbartonshire",1
2012-07-30,"West Lothian",1
2012-07-31,"Aberdeen City",2
2012-07-31,"Angus",2
2012-07-31,"Clackmannanshire",1
2012-07-31,"Dumfries and Galloway",2
2012-07-31,"Dundee City",2
2012-07-31,"East Ayrshire",1
2012-07-31,"East Dunbartonshire",1
2012-07-31,"East Lothian",1
2012-07-31,"East Renfrewshire",2
2012-07-31,"Edinburgh, City of",2
2012-07-31,"Falkirk",5
2012-07-31,"Fife",2
2012-07-31,"Glasgow City",2
2012-07-31,"Highland",3
2012-07-31,"Inverclyde",1
2012-07-31,"Midlothian",2
2012-07-31,"North Ayrshire",1
2012-07-31,"North Lanarkshire",1
2012-07-31,"Perth and Kinross",2
2012-07-31,"Renfrewshire",2
2012-07-31,"Scottish Borders",2
2012-07-31,"Shetland Islands",2
2012-07-31,"South Ayrshire",1
2012-07-31,"South Lanarkshire",2
2012-07-31,"Stirling",2
2012-07-31,"West Dunbartonshire",1
2012-07-31,"West Lothian",2
2012-08-01,"Aberdeen City",4
2012-08-01,"Angus",2
2012-08-01,"Clackmannanshire",1
2012-08-01,"Dumfries and Galloway",2
2012-08-01,"Dundee City",3
2012-08-01,"East Ayrshire",1
2012-08-01,"East Dunbartonshire",1
2012-08-01,"East Lothian",1
2012-08-01,"East Renfrewshire",2
2012-08-01,"Edinburgh, City of",2
2012-08-01,"Falkirk",3
2012-08-01,"Fife",2
2012-08-01,"Glasgow City",2
2012-08-01,"Highland",3
2012-08-01,"Inverclyde",1
2012-08-01,"Midlothian",2
2012-08-01,"North Ayrshire",1
2012-08-01,"North Lanarkshire",1
2012-08-01,"Perth and Kinross",2
2012-08-01,"Renfrewshire",3
2012-08-01,"Scottish Borders",2
2012-08-01,"Shetland Islands",3
2012-08-01,"South Ayrshire",1
2012-08-01,"South Lanarkshire",2
2012-08-01,"Stirling",1
2012-08-01,"West Dunbartonshire",1
2012-08-01,"West Lothian",1
2012-08-02,"Aberdeen City",4
2012-08-02,"Angus",2
2012-08-02,"Clackmannanshire",1
2012-08-02,"Dumfries and Galloway",2
2012-08-02,"Dundee City",2
2012-08-02,"East Ayrshire",2
2012-08-02,"East Dunbartonshire",2
2012-08-02,"East Lothian",1
2012-08-02,"East Renfrewshire",2
2012-08-02,"Edinburgh, City of",3
2012-08-02,"Falkirk",2
2012-08-02,"Fife",2
2012-08-02,"Glasgow City",2
2012-08-02,"Highland",2
2012-08-02,"Inverclyde",1
2012-08-02,"Midlothian",2
2012-08-02,"North Ayrshire",2
2012-08-02,"North Lanarkshire",2
2012-08-02,"Perth and Kinross",2
2012-08-02,"Renfrewshire",2
2012-08-02,"Scottish Borders",2
2012-08-02,"Shetland Islands",3
2012-08-02,"South Ayrshire",1
2012-08-02,"South Lanarkshire",3
2012-08-02,"Stirling",2
2012-08-02,"West Dunbartonshire",1
2012-08-02,"West Lothian",2
2012-08-03,"Aberdeen City",2
2012-08-03,"Angus",2
2012-08-03,"Clackmannanshire",2
2012-08-03,"Dumfries and Galloway",2
2012-08-03,"Dundee City",2
2012-08-03,"East Ayrshire",1
2012-08-03,"East Dunbartonshire",2
2012-08-03,"East Lothian",1
2012-08-03,"East Renfrewshire",2
2012-08-03,"Edinburgh, City of",3
2012-08-03,"Falkirk",3
2012-08-03,"Fife",2
2012-08-03,"Glasgow City",3
2012-08-03,"Highland",2
2012-08-03,"Inverclyde",2
2012-08-03,"Midlothian",2
2012-08-03,"North Ayrshire",2
2012-08-03,"North Lanarkshire",2
2012-08-03,"Perth and Kinross",2
2012-08-03,"Renfrewshire",3
2012-08-03,"Scottish Borders",2
2012-08-03,"Shetland Islands",3
2012-08-03,"South Ayrshire",1
2012-08-03,"South Lanarkshire",3
2012-08-03,"Stirling",2
2012-08-03,"West Dunbartonshire",1
2012-08-03,"West Lothian",2
2012-08-04,"Aberdeen City",2
2012-08-04,"Angus",2
2012-08-04,"Clackmannanshire",2
2012-08-04,"Dumfries and Galloway",2
2012-08-04,"Dundee City",2
2012-08-04,"East Ayrshire",1
2012-08-04,"East Dunbartonshire",2
2012-08-04,"East Lothian",2
2012-08-04,"East Renfrewshire",2
2012-08-04,"Edinburgh, City of",2
2012-08-04,"Falkirk",4
2012-08-04,"Fife",2
2012-08-04,"Glasgow City",3
2012-08-04,"Highland",2
2012-08-04,"Inverclyde",1
2012-08-04,"Midlothian",3
2012-08-04,"North Ayrshire",2
2012-08-04,"North Lanarkshire",2
2012-08-04,"Perth and Kinross",2
2012-08-04,"Renfrewshire",2
2012-08-04,"Scottish Borders",2
2012-08-04,"Shetland Islands",2
2012-08-04,"South Ayrshire",1
2012-08-04,"South Lanarkshire",3
2012-08-04,"Stirling",2
2012-08-04,"West Dunbartonshire",1
2012-08-04,"West Lothian",3
2012-08-05,"Aberdeen City",2
2012-08-05,"Angus",2
2012-08-05,"Clackmannanshire",2
2012-08-05,"Dumfries and Galloway",2
2012-08-05,"Dundee City",2
2012-08-05,"East Ayrshire",1
2012-08-05,"East Dunbartonshire",2
2012-08-05,"East Lothian",1
2012-08-05,"East Renfrewshire",2
2012-08-05,"Edinburgh, City of",2
2012-08-05,"Falkirk",4
2012-08-05,"Fife",2
2012-08-05,"Glasgow City",3
2012-08-05,"Highland",2
2012-08-05,"Inverclyde",2
2012-08-05,"Midlothian",2
2012-08-05,"North Ayrshire",2
2012-08-05,"North Lanarkshire",2
